Year,Transect,Shoreline_Distance
2023,2987,999.9999999999184
2024,2987,999.9999999999184
2025,2987,1009.9464789364988
2016,2988,952.3689736619625
2017,2988,999.9999999999758
2018,2988,999.9999999999758
2019,2988,999.9999999999758
2020,2988,999.9999999999758
2021,2988,1009.5262035464907
2022,2988,952.3689736619625
2023,2988,999.9999999999758
2024,2988,999.9999999999758
2025,2988,999.9999999999758
2016,2989,999.9999999999958
2017,2989,999.9999999999958
2018,2989,999.9999999999958
2019,2989,999.9999999999958
2020,2989,999.9999999999958
2021,2989,1019.8929567575942
2022,2989,990.0535214961559
2023,2989,999.9999999999958
2024,2989,999.9999999999958
2025,2989,1009.9464784197758
2016,2990,971.4214019923976
2017,2990,1000.0000000000191
2018,2990,1000.0000000000191
2019,2990,1000.0000000000191
2020,2990,1000.0000000000191
2021,2990,1019.0523958050709
2022,2990,961.8952015098932
2023,2990,1000.0000000000191
2024,2990,1000.0000000000191
2025,2990,1000.0000000000191
2016,2991,999.9999999999147
2017,2991,999.9999999999147
2018,2991,999.9999999999147
2019,2991,1009.9464773060745
2020,2991,999.9999999999147
2021,2991,1019.8929545284086
2022,2991,990.0535226106279
2023,2991,999.9999999999147
2024,2991,999.9999999999147
2025,2991,999.9999999999147
2016,2992,971.4214197869078
2017,2992,1000.0000000000449
2018,2992,1000.0000000000449
2019,2992,1000.0000000000449
2020,2992,1000.0000000000449
2021,2992,1009.526192257328
2022,2992,961.8952252360554
2023,2992,1000.0000000000449
2024,2992,1000.0000000000449
2025,2992,1000.0000000000449
2016,2993,1000.0000000000759
2017,2993,1000.0000000000759
2018,2993,1000.0000000000759
2019,2993,1009.9464752439277
2020,2993,1009.9464752439277
2021,2993,1019.8929504051162
2022,2993,990.053524672166
2023,2993,1000.0000000000759
2024,2993,1009.9464752439277
2025,2993,1009.9464752439277
2016,2994,990.4738286016474
2017,2994,1000.0000000000324
2018,2994,1000.0000000000324
2019,2994,1000.0000000000324
2020,2994,1000.0000000000324
2021,2994,1000.0000000000324
2022,2994,971.4214840863257
2023,2994,1000.0000000000324
2024,2994,1000.0000000000324
2025,2994,1000.0000000000324
2016,2995,1000.0000000000041
2017,2995,1000.0000000000041
2018,2995,1000.0000000000041
2019,2995,1000.0000000000041
2020,2995,1000.0000000000041
2021,2995,1009.9464747291553
2022,2995,990.053525186793
2023,2995,1000.0000000000041
2024,2995,1000.0000000000041
2025,2995,1009.9464747291553
2016,2996,980.9476673447051
2017,2996,999.9999999999503
2018,2996,999.9999999999503
2019,2996,999.9999999999503
2020,2996,999.9999999999503
2021,2996,999.9999999999503
2022,2996,971.4215001590854
2023,2996,999.9999999999503
2024,2996,999.9999999999503
2025,2996,999.9999999999503
2016,2997,999.9999999998862
2017,2997,999.9999999998862
2018,2997,999.9999999998862
2019,2997,1029.8394200483897
2020,2997,1029.8394200483897
2021,2997,1039.7858932313252
2022,2997,999.9999999998862
2023,2997,1019.8929467818599
2024,2997,1029.8394200483897
2025,2997,1049.732366330668
2016,2998,990.473864386916
2017,2998,1000.0000000000279
2018,2998,1000.0000000000279
2019,2998,1009.526135038582
2020,2998,1009.526135038582
2021,2998,1009.526135038582
2022,2998,980.9477282020399
2023,2998,1000.0000000000279
2024,2998,1009.526135038582
2025,2998,1019.0522695038612
2016,2999,1000.0000000001124
2017,2999,1000.0000000001124
2018,2999,1000.0000000001124
2019,2999,1029.8394187526874
2020,2999,1039.785891502792
2021,2999,1039.785891502792
2022,2999,1000.0000000001124
2023,2999,1019.892945918523
2024,2999,1039.785891502792
2025,2999,1049.7323641704695
2016,3000,990.4738745312217
2017,3000,999.9999999999857
2018,3000,999.9999999999857
2019,3000,1009.5261248955886
2020,3000,999.9999999999857
2021,3000,1009.5261248955886
2022,3000,980.947748488019
2023,3000,999.9999999999857
2024,3000,1009.5261248955886
2025,3000,1019.0522492179144
2016,3001,1000.0000000000484
2017,3001,1000.0000000000484
2018,3001,1000.0000000000484
2019,3001,1019.0522002232666
2020,3001,1009.5261003974814
2021,3001,1019.0522002232666
2022,3001,1000.0000000000484
2023,3001,1019.0522002232666
2024,3001,1019.0522002232666
2025,3001,1028.5782994743774
2016,3002,1009.9464723030402
2017,3002,1000.0000000000936
2018,3002,1000.0000000000936
2019,3002,1049.7323606819198
2020,3002,1029.839416659317
2021,3002,1049.7323606819198
2022,3002,1000.0000000000936
2023,3002,1039.7858887124148
2024,3002,1079.5717760926009
2025,3002,1099.464719283231
2016,3003,1000.0000000000508
2017,3003,1000.0000000000508
2018,3003,1000.0000000000508
2019,3003,1009.5260854706589
2020,3003,1009.5260854706589
2021,3003,1019.0521703665925
2022,3003,1000.0000000000508
2023,3003,1019.0521703665925
2024,3003,1019.0521703665925
2025,3003,1028.5782546883177
2016,3004,1009.5260806855065
2017,3004,1000.0000000000487
2018,3004,1000.0000000000487
2019,3004,1019.0521607964097
2020,3004,1009.5260806855065
2021,3004,1019.0521607964097
2022,3004,1000.0000000000487
2023,3004,1019.0521607964097
2024,3004,1019.0521607964097
2025,3004,1028.5782403331038
2016,3005,1019.8929439919633
2017,3005,999.999999999909
2018,3005,999.999999999909
2019,3005,1089.518245339586
2020,3005,1039.7858876501105
2021,3005,1089.518245339586
2022,3005,1009.9464720377325
2023,3005,1079.5717739686434
2024,3005,1089.518245339586
2025,3005,1119.3576589552756
2016,3006,1079.5717731755428
2017,3006,999.9999999999751
2018,3006,999.9999999999751
2019,3006,1119.357657765706
2020,3006,1099.464715637578
2021,3006,1119.357657765706
2022,3006,1039.7858872532438
2023,3006,1119.357657765706
2024,3006,1129.3041287053131
2025,3006,1149.1970703346751
2016,3007,990.4739533853096
2017,3007,1000.0000000000026
2018,3007,1000.0000000000026
2019,3007,1009.5260460401377
2020,3007,1000.0000000000026
2021,3007,1009.5260460401377
2022,3007,1000.0000000000026
2023,3007,1009.5260460401377
2024,3007,1009.5260460401377
2025,3007,1028.5781364038346
2016,3008,1000.00000000004
2017,3008,1000.00000000004
2018,3008,1000.00000000004
2019,3008,1000.00000000004
2020,3008,1000.00000000004
2021,3008,986.8100759741731
2022,3008,1013.1899118677893
2023,3008,1013.7594164571613
2024,3008,1020.6391240986097
2025,3008,1020.6391240986097
2016,3009,1009.5258988341277
2017,3009,999.9999999999524
2018,3009,999.9999999999524
2019,3009,1009.5258988341277
2020,3009,1009.5258988341277
2021,3009,999.9999999999524
2022,3009,1019.0517970937452
2023,3009,1019.0518064468671
2024,3009,1028.5777153930196
2025,3009,1028.5777153930196
2016,3010,1009.5258940482116
2017,3010,999.9999999999997
2018,3010,999.9999999999997
2019,3010,999.9999999999997
2020,3010,1009.5258940482116
2021,3010,990.4741072888124
2022,3010,1019.0517875218686
2023,3010,1009.5258965296957
2024,3010,1019.051796874871
2025,3010,1019.051796874871
2016,3011,1009.525889262177
2017,3011,1000.000000000042
2018,3011,1000.000000000042
2019,3011,1000.000000000042
2020,3011,1009.525889262177
2021,3011,990.474110166146
2022,3011,1009.5258917436582
2023,3011,1009.525889262177
2024,3011,1019.0517779498706
2025,3011,1019.0517779498706
2016,3012,1013.1898732616949
2017,3012,999.9999999998992
2018,3012,999.9999999998992
2019,3012,999.9999999998992
2020,3012,1013.1898732616949
2021,3012,986.8101145831916
2022,3012,1013.1898732616949
2023,3012,1013.1898732616949
2024,3012,1026.3797342930552
2025,3012,1026.3797342930552
2016,3013,1019.0517599516356
2017,3013,999.9999999999548
2018,3013,999.9999999999548
2019,3013,1009.5258802616759
2020,3013,1019.0517599516356
2021,3013,999.9999999999548
2022,3013,1019.0517599516356
2023,3013,1019.0517599516356
2024,3013,1028.5776390671508
2025,3013,1028.5776390671508
2016,3014,1019.0517503795211
2017,3014,1000.0000000000024
2018,3014,1000.0000000000024
2019,3014,1009.5258754756439
2020,3014,1019.0517503795211
2021,3014,1000.0000000000024
2022,3014,1009.5258779572415
2023,3014,1009.5258779572415
2024,3014,1028.5776247087242
2025,3014,1028.5776247087242
2016,3015,1019.0517408071042
2017,3015,999.9999999999743
2018,3015,999.9999999999743
2019,3015,1009.5258706895363
2020,3015,1009.5258731711368
2021,3015,999.9999999999743
2022,3015,1009.5258706895363
2023,3015,1009.5258706895363
2024,3015,1028.577610350344
2025,3015,1028.577610350344
2016,3016,1009.5258683849994
2017,3016,1000.0000000000358
2018,3016,1000.0000000000358
2019,3016,1009.5258659032858
2020,3016,1009.5258659032858
2021,3016,1000.0000000000358
2022,3016,1009.5258659032858
2023,3016,1009.5258659032858
2024,3016,1019.0517405883558
2025,3016,1028.5775959919317
2016,3017,1009.5258611170358
2017,3017,999.9999999999818
2018,3017,999.9999999999818
2019,3017,1009.5258611170358
2020,3017,1009.5258611170358
2021,3017,999.9999999999818
2022,3017,1009.5258611170358
2023,3017,1009.5258611170358
2024,3017,1019.0517216624419
2025,3017,1028.5775816332903
2016,3018,1009.5258563307991
2017,3018,999.9999999999438
2018,3018,999.9999999999438
2019,3018,999.9999999999438
2020,3018,1009.5258563307991
2021,3018,999.9999999999438
2022,3018,1009.5258563307991
2023,3018,1009.5258563307991
2024,3018,1019.0517120900096
2025,3018,1019.051721443012
2016,3019,1006.8796913193606
2017,3019,999.9999999999975
2018,3019,999.9999999999975
2019,3019,999.9999999999975
2020,3019,1006.8796913193606
2021,3019,999.9999999999975
2022,3019,1013.1898051006864
2023,3019,1013.1898051006864
2024,3019,1026.3795979744013
2025,3019,1026.3795979744013
2016,3020,1009.5258498129928
2017,3020,1000.0000000000114
2018,3020,1000.0000000000114
2019,3020,1009.5258473315116
2020,3020,1009.5258498129928
2021,3020,1009.5258473315116
2022,3020,1019.0516940899672
2023,3020,1019.0516940899672
2024,3020,1028.5775402766583
2025,3020,1028.5775402766583
2016,3021,1013.1897861933386
2017,3021,999.999999999924
2018,3021,999.999999999924
2019,3021,1006.8796881822035
2020,3021,1013.1897861933386
2021,3021,1006.8796881822035
2022,3021,1013.1897861933386
2023,3021,1020.639058583553
2024,3021,1027.518741278207
2025,3021,1026.3795601580484
2016,3022,1019.0516760911702
2017,3022,1000.0000000000341
2018,3022,1000.0000000000341
2019,3022,1009.5258408141297
2020,3022,1019.0516760911702
2021,3022,1009.5258408141297
2022,3022,1019.0516760911702
2023,3022,1028.5775132771132
2024,3022,1038.1033498911786
2025,3022,1028.5775338924918
2016,3023,1019.0516665186144
2017,3023,999.9999999999847
2018,3023,999.9999999999847
2019,3023,1009.525833545822
2020,3023,1019.0516665186144
2021,3023,1009.525833545822
2022,3023,1019.0516665186144
2023,3023,1019.0516758718528
2024,3023,1028.577519533392
2025,3023,1028.5774989181325
2016,3024,1009.525831240817
2017,3024,1000.0000000000427
2018,3024,1000.0000000000427
2019,3024,1009.5258287595686
2020,3024,1019.0516569459334
2021,3024,1009.5258287595686
2022,3024,1019.0516569459334
2023,3024,1019.0516569459334
2024,3024,1028.5774845590208
2025,3024,1028.5774845590208
2016,3025,1009.5258239730782
2017,3025,999.9999999999802
2018,3025,999.9999999999802
2019,3025,1009.5258239730782
2020,3025,1009.5258264547922
2021,3025,1009.5258239730782
2022,3025,1019.0516473731318
2023,3025,1009.5258264547922
2024,3025,1028.5774702000274
2025,3025,1028.5774702000274
2016,3026,1009.5258191867323
2017,3026,999.9999999999455
2018,3026,999.9999999999455
2019,3026,1009.5258191867323
2020,3026,1009.5258191867323
2021,3026,999.9999999999455
2022,3026,1019.0516378003582
2023,3026,1009.5258191867323
2024,3026,1028.577455840826
2025,3026,1028.577455840826
2016,3027,999.9999999999895
2017,3027,999.9999999999895
2018,3027,999.9999999999895
2019,3027,999.9999999999895
2020,3027,1013.1897278833271
2021,3027,999.9999999999895
2022,3027,1013.1897278833271
2023,3027,1013.1897278833271
2024,3027,1026.3794435379486
2025,3027,1026.3794435379486
2016,3028,1009.5258101884069
2017,3028,1000.0000000000355
2018,3028,1000.0000000000355
2019,3028,1009.5258101884069
2020,3028,1019.05161980234
2021,3028,1009.5258101884069
2022,3028,1019.05161980234
2023,3028,1019.05161980234
2024,3028,1028.577428843109
2025,3028,1028.577428843109
2016,3029,1000.0000000000402
2017,3029,1000.0000000000402
2018,3029,1000.0000000000402
2019,3029,1006.8796730313442
2020,3029,1013.1896991246144
2021,3029,1013.1896991246144
2022,3029,1013.1896991246144
2023,3029,1020.6390131300731
2024,3029,1026.3793860186684
2025,3029,1026.3793860186684
2016,3030,1009.525796400752
2017,3030,1000.0000000000099
2018,3030,1000.0000000000099
2019,3030,1009.5257988823525
2020,3030,1019.0515922296165
2021,3030,1019.0515922296165
2022,3030,1019.0515922296165
2023,3030,1028.5773874841557
2024,3030,1028.577408099648
2025,3030,1028.577408099648
2016,3031,1009.525791614276
2017,3031,999.999999999961
2018,3031,999.999999999961
2019,3031,1009.525791614276
2020,3031,1009.5257940955275
2021,3031,1009.5257940955275
2022,3031,1019.0515826567137
2023,3031,1019.0515920100685
2024,3031,1028.5773731247098
2025,3031,1028.5773731247098
2016,3032,1009.5257868278231
2017,3032,1000.0000000000482
2018,3032,1000.0000000000482
2019,3032,1009.5257868278231
2020,3032,1009.5257868278231
2021,3032,1009.5257868278231
2022,3032,1009.5257893087253
2023,3032,1019.0515730837174
2024,3032,1028.5773587651734
2025,3032,1028.5773587651734
2016,3033,999.999999999934
2017,3033,999.999999999934
2018,3033,999.999999999934
2019,3033,999.999999999934
2020,3033,1013.1896605121506
2021,3033,1006.8796663426051
2022,3033,1006.8796663426051
2023,3033,1013.759329100326
2024,3033,1027.518653919198
2025,3033,1034.3983155039366
2016,3034,1009.5257778278606
2017,3034,1000.0000000000031
2018,3034,1000.0000000000031
2019,3034,1009.5257778278606
2020,3034,1019.0515550823241
2021,3034,1009.5257803098073
2022,3034,1009.5257803098073
2023,3034,1019.0515644361416
2024,3034,1038.1031078730514
2025,3034,1038.1031078730514
2016,3035,1009.5257730410949
2017,3035,1000.0000000000101
2018,3035,1000.0000000000101
2019,3035,1009.5257730410949
2020,3035,1009.5257755226925
2021,3035,1009.5257730410949
2022,3035,1009.5257730410949
2023,3035,1019.0515455091321
2024,3035,1028.577338021485
2025,3035,1038.1030887265467
2016,3036,1000.0000000000273
2017,3036,1000.0000000000273
2018,3036,1000.0000000000273
2019,3036,1000.0000000000273
2020,3036,1000.0000000000273
2021,3036,1009.5257448955005
2022,3036,1009.5257448955005
2023,3036,1009.5257448955005
2024,3036,1028.5772329640504
2025,3036,1019.0514985701165
2016,3037,993.1203504917836
2017,3037,1000.0000000000072
2018,3037,1000.0000000000072
2019,3037,1000.0000000000072
2020,3037,1000.0000000000072
2021,3037,1000.0000000000072
2022,3037,1000.0000000000072
2023,3037,1006.8796511900791
2024,3037,1020.6389476065256
2025,3037,1026.3791346469582
2016,3038,993.1203518542861
2017,3038,1000.0000000000783
2018,3038,1000.0000000000783
2019,3038,1000.0000000000783
2020,3038,1006.8796498284622
2021,3038,1013.1895643781664
2022,3038,1013.1895643781664
2023,3038,1013.1895643781664
2024,3038,1026.3791165285254
2025,3038,1027.5185878622906
2016,3039,1000.0000000000329
2017,3039,1000.0000000000329
2018,3039,1000.0000000000329
2019,3039,1000.0000000000329
2020,3039,1009.5257341611599
2021,3039,1019.0514627854623
2022,3039,1019.0514627854623
2023,3039,1019.0514627854623
2024,3039,1028.577213938123
2025,3039,1038.102923280931
2016,3040,993.1203549905583
2017,3040,1000.0000000001088
2018,3040,1000.0000000001088
2019,3040,1000.0000000001088
2020,3040,1006.8796466900324
2021,3040,1006.8796466900324
2022,3040,1006.8796466900324
2023,3040,1013.7592897953351
2024,3040,1034.3982172432516
2025,3040,1034.3982172432516
2016,3041,990.4742786557273
2017,3041,999.999999999966
2018,3041,999.999999999966
2019,3041,1009.5257226795999
2020,3041,1009.5257251620152
2021,3041,1009.5257251620152
2022,3041,1009.5257251620152
2023,3041,1019.0514541393105
2024,3041,1038.1028872789582
2025,3041,1038.1028872789582
2016,3042,990.4742815338511
2017,3042,999.9999999999882
2018,3042,999.9999999999882
2019,3042,999.9999999999882
2020,3042,1009.5257178927313
2021,3042,1009.5257178927313
2022,3042,1009.5257178927313
2023,3042,1009.5257203746811
2024,3042,1038.1028681313019
2025,3042,1038.1028681313019
2016,3043,986.8104711332566
2017,3043,1000.0000000000157
2018,3043,1000.0000000000157
2019,3043,1000.0000000000157
2020,3043,1000.0000000000157
2021,3043,1000.0000000000157
2022,3043,1000.0000000000157
2023,3043,1006.8796417775
2024,3043,1020.638919368113
2025,3043,1026.3790211846963
2016,3044,1000.0000000000493
2017,3044,1000.0000000000493
2018,3044,1000.0000000000493
2019,3044,1006.8796355035433
2020,3044,1000.0000000000493
2021,3044,1000.0000000000493
2022,3044,1000.0000000000493
2023,3044,1013.7592674217584
2024,3044,1026.3789455465094
2025,3044,1027.5185305599616
2016,3045,1009.5256908906998
2017,3045,999.9999999999446
2018,3045,999.9999999999446
2019,3045,1009.5256933728825
2020,3045,1009.5256908906998
2021,3045,999.9999999999446
2022,3045,1009.5256908906998
2023,3045,1019.0513905639768
2024,3045,1028.577070953545
2025,3045,1038.102760124238
2016,3046,999.9999999999599
2017,3046,999.9999999999599
2018,3046,999.9999999999599
2019,3046,1009.5256861038288
2020,3046,1009.5256861038288
2021,3046,999.9999999999599
2022,3046,1009.5256861038288
2023,3046,1009.5256885861276
2024,3046,1028.577056592322
2025,3046,1028.5770772107276
2016,3047,990.4743200185254
2017,3047,999.9999999999937
2018,3047,999.9999999999937
2019,3047,1009.5256813166242
2020,3047,1009.5256813166242
2021,3047,999.9999999999937
2022,3047,999.9999999999937
2023,3047,1009.5256813166242
2024,3047,1019.0513714151973
2025,3047,1028.5770422309897
2016,3048,986.8105475684916
2017,3048,1000.0000000000128
2018,3048,1000.0000000000128
2019,3048,1006.879628813908
2020,3048,1006.879628813908
2021,3048,1000.0000000000128
2022,3048,1000.0000000000128
2023,3048,1006.879628813908
2024,3048,1020.6388804775861
2025,3048,1026.378868317168
2016,3049,990.4743290199287
2017,3049,1000.0000000000089
2018,3049,1000.0000000000089
2019,3049,1009.5256747977828
2020,3049,1009.5256747977828
2021,3049,1009.5256723157167
2022,3049,1009.5256723157167
2023,3049,1009.5256747977828
2024,3049,1028.5770152282373
2025,3049,1028.5770152282373
2016,3050,986.2407484259024
2017,3050,999.9999999999468
2018,3050,999.9999999999468
2019,3050,1013.1894213618344
2020,3050,1006.8796256763907
2021,3050,999.9999999999468
2022,3050,1013.1894213618344
2023,3050,1013.1894213618344
2024,3050,1026.378830492947
2025,3050,1026.378830492947
2016,3051,990.4743361106995
2017,3051,1000.0000000000462
2018,3051,1000.0000000000462
2019,3051,1019.0513260561166
2020,3051,1009.5256657966685
2021,3051,1009.5256633148381
2022,3051,1019.0513260561166
2023,3051,1019.0513260561166
2024,3051,1028.5769882238878
2025,3051,1028.5770088421768
2016,3052,986.8105853870862
2017,3052,1000.0000000000912
2018,3052,1000.0000000000912
2019,3052,1013.1894024524935
2020,3052,1006.8796225387294
2021,3052,1006.8796225387294
2022,3052,1013.1894024524935
2023,3052,1013.7592414921739
2024,3052,1020.6388616512247
2025,3052,1027.518478700677
2016,3053,999.9999999999959
2017,3053,999.9999999999959
2018,3053,999.9999999999959
2019,3053,1009.5256430069746
2020,3053,1009.5256405251441
2021,3053,999.9999999999959
2022,3053,1019.0512804781791
2023,3053,1019.0512804781791
2024,3053,1028.5769198565397
2025,3053,1028.5769198565397
2016,3054,993.1203871945798
2017,3054,999.9999999999945
2018,3054,999.9999999999945
2019,3054,1006.8796144877571
2020,3054,999.9999999999945
2021,3054,999.9999999999945
2022,3054,1013.7592253900818
2023,3054,1013.1893547760292
2024,3054,1026.378697322775
2025,3054,1026.378697322775
2016,3055,990.474369809505
2017,3055,999.999999999983
2018,3055,999.999999999983
2019,3055,1009.5256340053612
2020,3055,1009.5256315238771
2021,3055,1009.5256315238771
2022,3055,1019.0512718291288
2023,3055,1019.051262474377
2024,3055,1028.5768928526504
2025,3055,1028.576913471638
2016,3056,986.8106519724673
2017,3056,1000.0000000000877
2018,3056,1000.0000000000877
2019,3056,1006.8796113495847
2020,3056,1006.8796113495847
2021,3056,1000.0000000000877
2022,3056,1006.8796113495847
2023,3056,1013.189335866362
2024,3056,1026.3786595018607
2025,3056,1026.3786595018607
2016,3057,999.9999999999786
2017,3057,999.9999999999786
2018,3057,999.9999999999786
2019,3057,1009.5256177364362
2020,3057,1009.5256177364362
2021,3057,1009.5256177364362
2022,3057,1009.5256177364362
2023,3057,1019.0512348981031
2024,3057,1028.5768514862625
2025,3057,1028.5768514862625
2016,3058,993.120395246202
2017,3058,1000.0000000001163
2018,3058,1000.0000000001163
2019,3058,1000.0000000001163
2020,3058,1000.0000000001163
2021,3058,1000.0000000001163
2022,3058,1006.8796064367073
2023,3058,1013.1893071023087
2024,3058,1020.6388133446939
2025,3058,1013.7592092883483
2016,3059,990.4743926016324
2017,3059,1000.0000000000513
2018,3059,1000.0000000000513
2019,3059,1009.5256087323519
2020,3059,1000.0000000000513
2021,3059,1009.5256087323519
2022,3059,1009.5256112143016
2023,3059,1019.0512168938225
2024,3059,1028.5768450992566
2025,3059,1019.0512262492693
2016,3060,986.8106996511755
2017,3060,1000.0000000000155
2018,3060,1000.0000000000155
2019,3060,1000.0000000000155
2020,3060,1000.0000000000155
2021,3060,1000.0000000000155
2022,3060,1006.8796032980545
2023,3060,1013.1892881875947
2024,3060,1020.6388039302532
2025,3060,1026.3785641476043
2016,3061,993.1203997453654
2017,3061,999.999999999966
2018,3061,999.999999999966
2019,3061,1013.1892791300913
2020,3061,999.999999999966
2021,3061,999.999999999966
2022,3061,1013.1892791300913
2023,3061,1013.7592002880848
2024,3061,1020.6387998447879
2025,3061,1027.5183962919657
2016,3062,993.120401107003
2017,3062,1000.0000000000807
2018,3062,1000.0000000000807
2019,3062,1013.7591975643479
2020,3062,1000.0000000000807
2021,3062,1000.0000000000807
2022,3062,1013.7591975643479
2023,3062,1026.3785279121112
2024,3062,1026.3785279121112
2025,3062,1034.3979866603727
2016,3063,993.120402468453
2017,3063,1000.0000000000235
2018,3063,1000.0000000000235
2019,3063,1013.7591948407768
2020,3063,1000.0000000000235
2021,3063,1006.8795992131984
2022,3063,1013.7591948407768
2023,3063,1027.5183853981832
2024,3063,1027.5183853981832
2025,3063,1034.3979798521095
2016,3064,999.9999999999475
2017,3064,999.9999999999475
2018,3064,999.9999999999475
2019,3064,1019.0511829629061
2020,3064,1009.5255870913298
2021,3064,1009.5255895732796
2022,3064,1019.0511829629061
2023,3064,1038.102344919995
2024,3064,1038.102344919995
2025,3064,1047.6279297145456
2016,3065,993.1204056066858
2017,3065,1000.0000000000206
2018,3065,1000.0000000000206
2019,3065,1006.8795960759472
2020,3065,1000.0000000000206
2021,3065,1006.8795960759472
2022,3065,1006.8795960759472
2023,3065,1020.6387822618731
2024,3065,1020.6387822618731
2025,3065,1027.518372847944
2016,3066,990.4744232470604
2017,3066,999.999999999964
2018,3066,999.999999999964
2019,3066,1009.5255805707912
2020,3066,1009.5255780881461
2021,3066,1009.5255805707912
2022,3066,1009.5255805707912
2023,3066,1028.5767531659965
2024,3066,1028.5767531659965
2025,3066,1038.1023451889712
2016,3067,980.9488598864439
2017,3067,999.9999999999785
2018,3067,999.9999999999785
2019,3067,1009.5255733005799
2020,3067,999.9999999999785
2021,3067,999.9999999999785
2022,3067,1009.5255733005799
2023,3067,1019.0511553840528
2024,3067,1019.0511553840528
2025,3067,1028.5767388024549
2016,3068,979.3612255957333
2017,3068,999.9999999999725
2018,3068,999.9999999999725
2019,3068,999.9999999999725
2020,3068,999.9999999999725
2021,3068,986.2408174550551
2022,3068,1006.8795911615665
2023,3068,1013.1892133347632
2024,3068,1020.6387675194738
2025,3068,1020.6387675194738
2016,3069,986.8107835646143
2017,3069,999.9999999999732
2018,3069,999.9999999999732
2019,3069,1006.8795897997605
2020,3069,999.9999999999732
2021,3069,986.8107835646143
2022,3069,1006.8795897997605
2023,3069,1020.6387634335671
2024,3069,1026.3783963198448
2025,3069,1026.3783963198448
2016,3070,1000.0000000000152
2017,3070,1000.0000000000152
2018,3070,1000.0000000000152
2019,3070,1009.5255625668938
2020,3070,1009.5255600844815
2021,3070,990.4744412488485
2022,3070,1009.5255625668938
2023,3070,1028.5766785329995
2024,3070,1028.5766991536195
2025,3070,1028.5766991536195
2016,3071,990.4744460369174
2017,3071,1000.0000000000387
2018,3071,1000.0000000000387
2019,3071,1009.5255552968088
2020,3071,1009.5255552968088
2021,3071,990.4744441281284
2022,3071,1009.5255552968088
2023,3071,1019.0511193758709
2024,3071,1028.5766641698242
2025,3071,1028.5766641698242
2016,3072,986.2408300060346
2017,3072,1000.0000000000117
2018,3072,1000.0000000000117
2019,3072,1000.0000000000117
2020,3072,1000.0000000000117
2021,3072,986.2408300060346
2022,3072,1000.0000000000117
2023,3072,1013.7591661859079
2024,3072,1020.638748691627
2025,3072,1020.638748691627
2016,3073,986.2408327301848
2017,3073,1000.0000000000457
2018,3073,1000.0000000000457
2019,3073,1000.0000000000457
2020,3073,1006.8795835246418
2021,3073,986.2408327301848
2022,3073,1000.0000000000457
2023,3073,1013.7591634633861
2024,3073,1020.6387446071636
2025,3073,1026.3783206711958
2016,3074,986.2408354537242
2017,3074,1000.000000000017
2018,3074,1000.000000000017
2019,3074,1006.8795821620915
2020,3074,1013.189157391312
2021,3074,986.8108304486075
2022,3074,1000.000000000017
2023,3074,1020.6387405212892
2024,3074,1026.3783025525636
2025,3074,1027.5183171939225
2016,3075,980.9489307542841
2017,3075,999.999999999968
2018,3075,999.999999999968
2019,3075,1009.5255403489435
2020,3075,1019.0510751594616
2021,3075,990.4744634696177
2022,3075,999.999999999968
2023,3075,1028.5766118800486
2024,3075,1028.5766325011343
2025,3075,1038.1021480256122
2016,3076,979.3612620080575
2017,3076,1000.0000000000866
2018,3076,1000.0000000000866
2019,3076,1006.8795790247405
2020,3076,1006.8795790247405
2021,3076,986.8108493648348
2022,3076,993.1204226585236
2023,3076,1020.6387311072078
2024,3076,1026.3782647222915
2025,3076,1027.5183046416034
2016,3077,986.2408444518599
2017,3077,999.9999999999403
2018,3077,999.9999999999403
2019,3077,1006.8795776618787
2020,3077,1013.1891294179034
2021,3077,993.1204240190332
2022,3077,993.1204240190332
2023,3077,1026.378246606067
2024,3077,1027.5182991928023
2025,3077,1027.5182991928023
2016,3078,990.4744747761644
2017,3078,1000.0000000000178
2018,3078,1000.0000000000178
2019,3078,1009.5255271341732
2020,3078,1019.0510487267312
2021,3078,990.4744766847203
2022,3078,1000.0000000000178
2023,3078,1028.5765928504438
2024,3078,1038.1020951588243
2025,3078,1038.102131435935
2016,3079,986.8108773341626
2017,3079,1000.0000000000597
2018,3079,1000.0000000000597
2019,3079,1006.8795745245926
2020,3079,1013.1891105076577
2021,3079,986.2408507287654
2022,3079,993.1204271574605
2023,3079,1020.6387176075602
2024,3079,1026.3782087794475
2025,3079,1027.5182866414207
2016,3080,990.4744856871258
2017,3080,999.9999999999548
2018,3080,999.9999999999548
2019,3080,1009.5255181300121
2020,3080,1019.0510307235935
2021,3080,980.9489751910568
2022,3080,999.9999999999548
2023,3080,1028.576565844023
2024,3080,1028.576565844023
2025,3080,1038.1020591498184
2016,3081,986.8108962477551
2017,3081,1000.000000000075
2018,3081,1000.000000000075
2019,3081,1006.8795713867114
2020,3081,1006.8795713867114
2021,3081,979.3612849211969
2022,3081,1000.000000000075
2023,3081,1020.6387081941303
2024,3081,1026.3781709539426
2025,3081,1034.3978407169711
2016,3082,999.9999999999856
2017,3082,999.9999999999856
2018,3082,999.9999999999856
2019,3082,1009.525509127927
2020,3082,1009.525509127927
2021,3082,971.4234955189463
2022,3082,1009.5255066457444
2023,3082,1028.576518217316
2024,3082,1028.5765388384016
2025,3082,1038.1020231405653
2016,3083,993.1204334335222
2017,3083,999.9999999999852
2018,3083,999.9999999999852
